# 形码码表：词	编码	词频。词频由青简词库按词面回填（不是码表自带的权重），出处见 assets/wubi/README.md
錺	qayn	1
铓	qayn	1
错词	qayn	1
鴟	qayo	1
氏族	qayt	832
昏庸	qayv	40
错认	qayw	1
凶	qb	8017
危险期	qbad	1
镊子	qbbb	112
鑷	qbbb	1
迎娶	qbbc	682
鎁	qbbh	1
乐陶陶	qbbq	12
凶险	qbbw	113
镊	qbc	50
镊	qbcc	50
怨怼	qbcf	1
駌	qbcu	1
鋷	qbcy	1
狮子大开口	qbdk	34
迎面	qbdm	314
怨尤	qbdn	1
迎春	qbdw	254
迎击	qbfm	281
怨声	qbfn	1
凶顽	qbfq	1
负隅顽抗	qbfr	25
铒	qbg	46
釨	qbg	1
鉺	qbg	1
凶事	qbgk	1
迎来	qbgo	1534
凶恶	qbgo	218
凶残	qbgq	896
怨毒	qbgx	1
钌	qbh	132
卬	qbh	60
夘	qbh	1
邜	qbh	1
釕	qbh	1
凶虐	qbha	1
眢	qbhf	1
迎上	qbhh	1
迎战	qbhk	670
猫耳洞	qbim	2
凶兆	qbiq	56
凶光	qbiq	10
凶暴	qbja	86
狼子野心	qbjn	10
鐊	qbjr	1
凶	qbk	8017
饿了吗	qbkc	1
凶器	qbkk	195
锰	qbl	367
盌	qblf	1
锰	qblg	367
錳	qblg	1
鸳鸯	qbmd	1271
鈯	qbmh	1
迎风	qbmq	226
怨	qbn	1855
夗	qbn	1
釶	qbn	1
怨愤	qbnf	21
凶悍	qbnj	172
銸	qbnn	1
怨悔	qbnt	1
怨	qbnu	1855
怨恨	qbnv	626
铁了心	qbny	1
凶焰	qboq	3
迎	qbp	3310
迎	qbpk	3310
迎宾	qbpr	1
凶宅	qbpt	77
凶案	qbpv	80
凶神	qbpy	1
鸳	qbq	144
兇	qbqb	1
鸳	qbqg	144
锰钢	qbqm	1
凶杀	qbqs	259
凶猛	qbqt	394
凶狠	qbqt	235
凶犯	qbqt	46
凶煞	qbqv	15
凶年	qbrh	8
怨气	qbrn	414
狮子搏兔	qbrq	1
凶手	qbrt	1636
迎接	qbru	3689
锕	qbs	226
凶横	qbsa	1
夕阳西下	qbsg	156
凶相	qbsh	14
锕	qbsk	226
錒	qbsk	1
独出机杼	qbss	1
鄒	qbtb	1
皺	qbtc	1
迎敌	qbtd	1
凶徒	qbtf	1
鶵	qbto	1
芻	qbtt	1
雛	qbty	1
迎头	qbud	37
鱼子酱	qbuq	115
迎新	qbus	782
外耳道	qbut	20
怨怒	qbvc	1
妴	qbvf	1
凶嫌	qbvu	1
怨妇	qbvv	432
迎合	qbwg	688
迎候	qbwh	15
怨偶	qbwj	1
鴛	qbwo	1
独联体	qbws	119
怨仇	qbwv	1
凶信	qbwy	10
夕阳红	qbxa	256
怨望	qbyn	1
狮子座	qbyw	1
怨言	qbyy	170
色	qc	15305
狂欢节	qcab	224
色散	qcae	1
勾勒	qcaf	155
色艺	qcan	1
勾芡	qcaq	62
色	qcb	15305
色子	qcbb	174
勾取	qcbc	1
鐍	qcbk	1
勾出	qcbm	1
杀鸡取卵	qcbq	24
鍒	qcbs	1
錣	qccc	1
鏒	qcce	1
皱巴巴	qccn	100
鎟	qccs	1
迎难而上	qcdh	1
銿	qceh	1
色胆	qcej	19
勾股	qcem	1
色彩	qces	4007
勾脸	qcew	5
铎	qcf	1586
色域	qcfa	1
勾魂	qcfc	100
铎	qcfh	1586
勾起	qcfh	795
色球	qcgf	1
色带	qcgk	90
勾画	qcgl	45
犹豫不决	qcgu	232
杀鸡焉用牛刀	qcgv	6
色素	qcgx	574
色斑	qcgy	1
勾	qci	2958
色泽	qcic	273
多难兴邦	qcid	6
色温	qcij	109
色觉	qcip	1
色光	qciq	7
色酒	qcis	4
勾当	qciv	155
负能量	qcjg	2260
色晕	qcjp	1
色味	qckf	1
鈶	qckg	1
勾践	qckh	48
杀鸡吓猴	qckq	3
勾连	qclp	43
外柔内刚	qcmm	14
钯	qcn	125
鈀	qcn	1
色情	qcng	1685
针对性	qcnt	1
色心	qcny	1
色迷	qcop	1
色料	qcou	1
刎颈之交	qcpu	1
勾勾	qcqc	1
勾销	qcqi	7
鈗	qcqn	1
色狼	qcqt	37
金鸡独立	qcqu	1
勾搭	qcra	3380
鉾	qcrh	1
色鬼	qcrq	6
勾魄	qcrr	1
勾手	qcrt	1
色拉	qcru	124
色相	qcsh	69
色样	qcsu	1
勾选	qctf	1
色香	qctj	1
色釉	qcto	1
色笔	qctt	4
色系	qctx	359
色差	qcud	539
铁观音	qcuj	302
勾兑	qcuk	125
色值	qcwf	1
杀鸡儆猴	qcwq	14
鋑	qcwt	1
色欲	qcww	43
勾住	qcwy	1
勾结	qcxf	709
勾引	qcxh	2017
色织	qcxk	1
色弱	qcxu	1
勾绘	qcxw	1
钗	qcy	571
鎷	qcy	1
色度	qcya	77
色衰	qcyk	1
色调	qcym	1793
色盲	qcyn	374
色变	qcyo	1
色魔	qcys	8
色诱	qcyt	1
色谱	qcyu	163
钗	qcyy	571
釵	qcyy	1
然	qd	5265
铸工	qdaa	10
乐在其中	qdak	283
迎春花	qdaw	120
危	qdb	1283
危	qdbb	1283
頠	qdbm	1
鈪	qdbn	1
敎	qdbt	1
危险	qdbw	10896
郄	qdc	32
郄	qdcb	32
危难	qdcw	142
钹	qdcy	554
鈜	qdcy	1
鈸	qdcy	1
危厄	qddb	1
鲜艳夺目	qddh	2
然而	qddm	35628
铸成	qddn	74
铸成大错	qddq	6
肴	qde	88
希腊	qdea	7864
郩	qdeb	1
殽	qdec	1
肴	qdef	88
铕	qdeg	181
銪	qdeg	1
鍸	qdeg	1
狼奔豕突	qdep	1
卵磷脂	qdex	16
危及	qdey	295
鋹	qdey	1
锛	qdf	37
锛	qdfa	37
錛	qdfa	1
铤而走险	qdfb	47
危城	qdfd	36
鋠	qdfe	1
鍷	qdff	1
鎒	qdff	1
希求	qdfi	10
錼	qdfi	1
銙	qdfn	1
铁面无私	qdft	33
危境	qdfu	1
钴	qdg	419
鈷	qdg	1
鉐	qdg	1
铸型	qdga	1
乌龙球	qdgf	1
铸下	qdgh	1
然否	qdgi	1
危殆	qdgq	1
銊	qdgt	1
鍼	qdgt	1
锲而不舍	qdgw	93
锲	qdh	47
銌	qdhb	1
锲	qdhd	47
鍥	qdhd	1
争夺战	qdhk	1
鏚	qdht	1
鏏	qdhv	1
铄石流金	qdiq	1
鱼龙混杂	qdiv	44
銇	qdiy	1
銆	qdjg	1
匎	qdjn	1
危在旦夕	qdjq	42
针砭时弊	qdju	1
桀犬吠尧	qdka	1
狂犬吠日	qdkj	1
解码器	qdkk	1
希图	qdlt	25
希	qdm	21877
钸	qdm	1
色厉内荏	qdma	3
郗	qdmb	177
危崖	qdmd	1
饶有风趣	qdmf	1
希	qdmh	21877
鈽	qdmh	1
钸	qdmh	1
然则	qdmj	41
瓻	qdmn	1
鵗	qdmo	1
危峰	qdmt	1
欷	qdmw	1
顉	qdmy	1
铖	qdn	94
铁石心肠	qdne	114
名古屋	qdng	3276
危惧	qdnh	1
危局	qdnn	22
铖	qdnt	94
鋮	qdnt	1
然	qdo	5265
然	qdou	5265
铸字	qdpb	1
危害	qdpd	1833
名存实亡	qdpy	107
银灰色	qdqc	1
忽左忽右	qdqd	1
金三角	qdqe	89
镣铐	qdqf	41
鱿鱼	qdqg	1425
鲍威尔	qdqi	636
危象	qdqj	19
肴馔	qdqn	1
鋴	qdqn	1
久而久之	qdqp	210
鏯	qdqq	1
铸铁	qdqr	239
危急	qdqv	332
厃	qdr	1
然后	qdrg	109587
危迫	qdrp	1
多面手	qdrt	39
铸模	qdsa	1
杀威棒	qdsd	1
锜	qdsk	216
錡	qdsk	1
危机	qdsm	5385
危楼	qdso	62
锅碗瓢盆	qdsw	1
铸	qdt	1681
危笃	qdtc	1
矦	qdtd	1
铸	qdtf	1681
铸造	qdtf	937
鋳	qdtf	1
危重	qdtg	229
铸币	qdtm	992
镣	qdu	23
争奇斗艳	qdud	16
乌克兰	qduf	8291
狂犬病	qdug	88
镣	qdui	23
鐐	qdui	1
镢	qduw	7
鐝	qduw	1
希冀	qdux	92
詹	qdw	3231
煞有介事	qdwg	13
甔	qdwn	1
铸件	qdwr	109
多面体	qdws	1608
危途	qdwt	1
犹太人	qdww	4165
鋏	qdww	1
詹	qdwy	3231
金石丝竹	qdxt	1
銭	qdxy	1
钛	qdy	511
釱	qdy	1
然诺	qdya	2
金石为开	qdyg	8
铸就	qdyi	1
希望	qdyn	111594
乐而忘返	qdyr	3
钛	qdyy	511
鈦	qdyy	1
角	qe	14123
解散	qeae	6345
解颐	qeah	1
角落	qeai	2591
觨	qeai	1
锄草	qeaj	1
解惑	qeak	174
蟹黄	qeam	307
觾	qeao	1
觵	qeaw	1
解药	qeax	452
狗腿子	qebb	133
鋢	qebg	1
角隅	qebj	1
解职	qebk	363
解聘	qebm	107
解除	qebw	4040
解劝	qecl	3
解难	qecw	79
解码	qedc	444
解套	qedd	59
解郁	qede	10
解压	qedf	370
触感	qedg	1
觭	qedk	2
触碰	qedu	722
触礁	qedw	138
名胜古迹	qedy	67
角膜	qeea	164
触须	qeed	101
蟹脚	qeef	1
錋	qeeg	1
角逐	qeep	1602
解脱	qeeu	1947
触及	qeey	473
觙	qeey	1
锊	qef	1
解霸	qefa	1
锄地	qefb	14
触动	qefc	694
锾	qefc	120
鍰	qefc	1
解封	qeff	441
觟	qeff	6
解救	qefi	1662
触雷	qefl	105
触击	qefm	1
蟹壳	qefp	1
解教	qeft	1
觩	qefy	1
鋝	qefy	1
锊	qefy	1
钥	qeg	514
鈅	qeg	1
解开	qega	1263
触到	qegc	1
蟹青	qege	1
角球	qegf	89
鉏	qegg	1
解下	qegh	1
觫	qegi	1
解理	qegj	1
解囊	qegk	1
锄	qegl	203
鋤	qegl	1
解严	qego	1
久悬不决	qegu	1
解毒	qegx	131
触目	qehh	13
触点	qehk	81
觥	qei	10
角尖	qeid	1
解法	qeif	1
饮用水	qeii	325
解渴	qeij	204
鱼肝油	qeim	11
触觉	qeip	207
觥	qeiq	10
解酒	qeis	117
觘	qeit	1
角	qej	14123
锄暴	qeja	1
钥匙	qejg	4883
解题	qejg	117
觛	qejg	1
触电	qejn	227
角果	qejs	1
触	qejy	1994
解嘲	qekf	2
觶	qekf	1
解围	qelf	328
解甲	qelh	1
觸	qelj	1
饥肠辘辘	qell	89
觔	qeln	1
解困	qels	62
角力	qelt	268
觿	qemk	39
觽	qemm	1
触网	qemq	14
觖	qen	1
釢	qen	1
解忧	qend	1376
解悟	qeng	1
觓	qenh	1
触发	qent	1364
触屏	qenu	255
解恨	qenv	78
觖	qenw	1
角尺	qeny	1
解数	qeov	2
蟹粉	qeow	1
解密	qepn	568
鑀	qept	1
觗	qeqa	1
觤	qeqb	1
角色	qeqc	32471
狐朋狗友	qeqd	2
触角	qeqe	426
狗胆包天	qeqg	1
解锁	qeqi	2570
角钢	qeqm	4
解馋	qeqn	530
角铁	qeqr	6
触杀	qeqs	1
触犯	qeqt	507
觼	qeqt	1
触键	qeqv	1
角锥	qeqw	1
觝	qeqy	1
觚	qer	45
触摸	qera	497
角质	qerf	282
邂逅	qerg	1403
解掉	qerh	1
解扣	qerk	1
鎐	qerm	1
解气	qern	332
触控	qerp	331
鱼肚白	qerr	4
解手	qert	23
解热	qerv	24
觚	qery	45
角柜	qesa	1
角票	qesf	1
角楼	qeso	89
解构	qesq	116
解析	qesr	1430
解禁	qess	414
解梦	qess	1
钐	qet	86
釤	qet	1
觡	qetk	1
解释	qeto	22653
解乏	qetp	58
觞	qetr	74
解答	qetw	1748
斛	qeu	305
觯	qeu	19
解冻	qeua	366
触痛	qeuc	14
锄头	qeud	212
觧	qeud	1
斛	qeuf	305
角斗	qeuf	23
觯	qeuf	19
觪	qeuh	1
觲	qeuh	1
解剖	qeuk	388
解决	qeun	21127
角门	qeuy	33
解	qev	8586
触媒	qeva	44
触怒	qevc	114
锄奸	qevf	32
鋖	qevg	1
解	qevh	8586
觮	qevi	1
蟹	qevj	9333
邂	qevp	15
觬	qevq	1
觹	qewm	1
鵤	qewo	1
解体	qews	1416
解任	qewt	1
解人	qeww	1
角化	qewx	50
解缆	qexj	1
解约	qexq	684
觻	qexs	1
解疑	qext	4
角度	qeya	12524
解译	qeyc	1
解衣	qeye	1
解读	qeyf	1632
希腊语	qeyg	1
解调	qeym	1
解雇	qeyn	1127
解谜	qeyo	311
蟹膏	qeyp	1
触底	qeyq	1
解放	qeyt	7719
解说	qeyu	3006
触诊	qeyw	40
鈒	qeyy	1
钑	qeyy	1
针	qf	6568
针式	qfaa	1
鐵	qfag	1
镇邪	qfah	1
鐼	qfam	1
名过其实	qfap	1
镇区	qfaq	13564
鐡	qfau	1
销声匿迹	qfay	175
镇子	qfbb	59
针孔	qfbn	32
针对	qfcf	11581
鎑	qfcl	1
危地马拉	qfcr	1
鈘	qfcy	1
鉣	qfcy	1
勻	qfd	1
镇压	qfdf	2516
鑐	qfdj	1
乌干达	qfdp	616
名声大振	qfdr	1
针砭	qfdt	42
镇服	qfeb	1
针脚	qfef	61
銈	qffg	1
乐颠颠	qffh	1
杀无赦	qffo	1
鐃	qffq	1
独裁者	qfft	323
怨声载道	qffu	41
急起直追	qffw	7
钍	qfg	222
釷	qfg	1
针形	qfga	6
镇静	qfge	162
名震一时	qfgj	5
针刺	qfgm	1
独霸一方	qfgy	10
针	qfh	6568
針	qfh	1
釬	qfh	1
镇上	qfhh	1
针眼	qfhv	230
镇	qfhw	35913
鎮	qfhw	1
镇江	qfia	1357
针尖	qfid	1
针法	qfif	35
金城汤池	qfii	1
銢	qfiy	1
銶	qfiy	1
镇日	qfjj	1
鎱	qfke	1
金无足赤	qfkf	1
锣鼓喧天	qfkg	25
銡	qfkg	1
名震中外	qfkq	1
镭	qfl	90
镭	qflg	90
鐳	qflg	1
鑟	qflm	1
兔起鹘落	qfma	1
名士风流	qfmi	1
鑄	qfnf	1
独夫民贼	qfnm	1
釫	qfnn	1
鋕	qfny	1
鋍	qfpb	1
乌云密布	qfpd	1
镇守	qfpf	1304
镇定	qfpg	376
鎍	qfpi	1
镇宅	qfpt	1
多才多艺	qfqa	751
猪猡	qfql	15
铜墙铁壁	qfqn	33
鈨	qfqn	1
针锋	qfqt	1
猿猴	qfqw	113
针灸	qfqy	145
镇反	qfrc	31
急赤白脸	qfre	4
针扎	qfrn	1
勾魂摄魄	qfrr	4
铲土机	qfsm	1
钟鼓楼	qfso	121
锗	qft	243
镇长	qfta	589
﨧	qftb	1
銒	qftf	1
针鼻	qfth	1
锗	qftj	243
鍺	qftj	1
镭射	qftm	226
针筒	qftm	1
铐	qftn	112
銬	qftn	1
针管	qftp	85
釮	qftt	1
镇委	qftv	1
铑	qftx	112
銠	qftx	1
镇痛	qfuc	142
针头	qfud	169
﨨	qfuf	1
多动症	qfug	119
鐽	qfup	1
錴	qfwf	1
鐟	qfwj	1
鑚	qfwm	1
錂	qfwt	1
外地人	qfww	1
多元化	qfwx	534
鈇	qfwy	1
针线	qfxg	164
针织	qfxk	666
镇纸	qfxq	13
针剂	qfyj	33
金鼓齐鸣	qfyk	1
象声词	qfyn	1
多元论	qfyw	2
钱	qg	100007
鲽	qga	271
鳠	qgac	3
鲁莽	qgad	260
鲁菜	qgae	84
钘	qgah	5
鈃	qgah	1
錻	qgah	1
铏	qgaj	8
鉶	qgaj	1
鱼苗	qgal	96
鳓	qgal	42
鐂	qgal	1
名副其实	qgap	385
金玉其外	qgaq	15
鲽	qgas	271
鲜花	qgaw	2371
印花	qgaw	315
鲯	qgaw	10
印	qgb	18279
铺陈	qgba	55
铺子	qgbb	351
鲰	qgbc	1
印	qgbh	18279
印出	qgbm	1
钝	qgbn	858
免不了	qgbn	175
鈍	qgbn	1
猛不防	qgby	21
鲐	qgc	15
鲹	qgce	315
鲬	qgce	100
铚	qgcf	45
銍	qgcf	1
鱼与熊掌	qgci	51
鳋	qgcj	1
鲐	qgck	15
鲃	qgcn	12
印巴	qgcn	1
鱼叉	qgcy	68
鱿	qgd	237
铺砌	qgda	48
鲅	qgdc	22
鲱	qgdd	568
鲜有	qgde	155
鲔	qgde	135
鱼唇	qgdf	1
鲜艳	qgdh	914
鲕	qgdj	7
	qgdj	1
铺面	qgdm	246
鱿	qgdn	237
鳡	qgdn	2
怨天尤人	qgdw	82
鳜	qgdw	32
铺	qge	4336
匍	qge	43
猝不及防	qgeb	1372
鲸须	qged	12
鲲鹏	qgee	56
镈	qgef	34
鎛	qgef	1
锖	qgeg	13
錆	qgeg	1
鱼腮	qgel	1
鳐	qgem	236
鱼胶	qgeu	1
乐于助人	qgew	1
铺	qgey	4336
匍	qgey	43
鋪	qgey	1
錶	qgey	1
鱼	qgf	34553
铺地	qgfb	1
鱼翅	qgfc	166
急于求成	qgfd	41
独一无二	qgff	1281
鲑	qgff	239
錏	qgfg	1
鱼干	qgfg	1
釪	qgfh	1
鳍	qgfj	1564
鲒	qgfk	5
鱼雷	qgfl	2239
鲼	qgfm	75
鐚	qgfn	1
鲓	qgfn	1
鲮	qgft	16
鳕	qgfv	346
鳏夫	qgfw	31
鱼塘	qgfy	503
鲆	qgg	64
铺开	qgga	1
桀骜不驯	qggc	70
鲸吞	qggd	7
包青天	qggd	1
鲭	qgge	368
錱	qggf	1
鲆	qggh	64
铺下	qggh	1
名不正则言不顺	qggk	1
鲾	qggl	82
鱼刺	qggm	228
鲀	qggn	294
名不副实	qggp	32
鲠	qggq	33
铺平	qggu	1
鲁班	qggy	262
鲡	qggy	5
钙	qgh	1328
鲈	qgh	662
鱼皮	qghc	143
鲏	qghc	3
钲	qghg	45
鉦	qghg	1
錏	qghg	1
犯不上	qghh	37
鲇	qghk	171
狼吞虎咽	qghk	84
钙	qghn	1328
鲈	qghn	662
鈣	qghn	1
鐚	qghn	1
钱眼	qghv	1
名不虚传	qghw	253
盥	qgi	22
铺满	qgia	1
鱼池	qgib	304
鲿	qgic	17
銔	qgif	1
鉟	qgig	1
鳞波	qgih	1
鱼水	qgii	30
盥	qgil	22
鱼油	qgim	15
印泥	qgin	50
金碧辉煌	qgio	19
印堂	qgip	5
多瑙河	qgis	418
鲜活	qgit	220
鲜润	qgiu	2
印染	qgiv	45
钚	qgiy	359
鈈	qgiy	1
鲁	qgj	20782
鲤	qgj	520
鲥	qgj	7
鳗	qgjc	739
鲜明	qgje	966
鲁	qgjf	20782
鲤	qgjf	520
鲣	qgjf	147
鲥	qgjf	7
鏄	qgjf	1
鱼虾	qgjg	1
鳀	qgjh	23
錬	qgji	1
鲳	qgjj	349
鳁	qgjl	10
鳎	qgjn	94
鏸	qgjn	1
急不暇择	qgjr	1
鲜果	qgjs	77
印鉴	qgjt	31
鲲	qgjx	558
匐	qgk	31
鲜味	qgkf	1
鋙	qgkg	1
铻	qgkg	1
铺路	qgkh	246
镉	qgkh	168
鎘	qgkh	1
鋉	qgki	1
钝器	qgkk	46
鑩	qgkk	1
匐	qgkl	31
鍢	qgkl	1
鳄	qgkn	1438
钝响	qgkt	1
鋀	qgku	1
鏉	qgkw	1
鳃	qgl	968
鲴	qgld	2
鳂	qgle	26
昏天黑地	qglf	158
鲁国	qglg	1
鳞甲	qglh	68
鳏	qgli	12
鍊	qgli	1
乐不思蜀	qgll	162
鳃	qgln	968
鲢	qglp	50
铺轨	qglv	200
鲷	qgm	1275
钢琴曲	qgma	188
鱼死网破	qgmd	4
鱼骨	qgme	1
钱财	qgmf	503
鲉	qgmg	412
鲜贝	qgmh	1
鲗	qgmj	181
鏪	qgmj	1
鲷	qgmk	1275
鲖	qgmk	18
鲜见	qgmq	27
鱼贩	qgmr	1
鳢	qgmu	45
鱼肉	qgmw	497
鈵	qgmw	1
鲍彤	qgmy	1
鲺	qgn	1
铺展	qgna	4
鲁迅	qgnf	1204
鳚	qgnf	295
鲜蛋	qgnh	1
鳞屑	qgni	5
鲺	qgnj	1
印刷	qgnm	2517
印书	qgnn	20
鱾	qgnn	17
鳛	qgnr	3
印发	qgnt	615
鱼尾	qgnt	272
印尼	qgnx	6854
鳞	qgo	1861
鋄	qgoc	1
鱼类	qgod	3760
铔	qgog	1
鳞	qgoh	1861
錽	qgot	1
印数	qgov	14
鱼粉	qgow	17
铼	qgoy	160
鲩	qgp	12
象形字	qgpb	12
鳏寡	qgpd	1
钢琴家	qgpe	1
名至实归	qgpj	1
鲩	qgpq	12
多事之秋	qgpt	55
铺衬	qgpu	2
鲍	qgq	3175
	qgqb	1
印色	qgqc	1
兔死狐悲	qgqd	33
钝角	qgqe	16
鲸鱼	qgqg	1521
鳄鱼	qgqg	1248
鲤鱼	qgqg	1072
匍匐	qgqg	206
印玺	qgqi	25
印象	qgqj	10205
够不够	qgqk	1
钱包	qgqn	5524
鲍	qgqn	3175
鱼饵	qgqn	75
鱼鳞	qgqo	178
鱼钩	qgqq	70
独来独往	qgqt	213
鱼卵	qgqy	39
兔死狗烹	qgqy	3
鳇	qgr	14
铺排	qgrd	19
急来抱佛脚	qgre	1
钙质	qgrf	73
鳇	qgrg	14
鲌	qgrg	9
鳞爪	qgrh	1
鳈	qgri	3
鲘	qgrk	1
鱼缸	qgrm	506
印制	qgrm	401
金不换	qgrq	13
鱼白	qgrr	1
留一手	qgrt	77
铺垫	qgrv	466
饥不择食	qgrw	168
鳔	qgs	82
印模	qgsa	15
钱权	qgsc	1
急不可耐	qgsd	40
解囊相助	qgse	20
乐不可支	qgsf	14
印本	qgsg	80
鳔	qgsi	82
锐不可当	qgsi	8
鲄	qgsk	1
印机	qgsm	1
铺板	qgsr	48
急不可待	qgst	11
名列榜首	qgsu	1
钱	qgt	100007
鲜甜	qgtd	1
钱租	qgte	1
鲊	qgtf	22
鳞片	qgth	387
钙片	qgth	262
鱼片	qgth	1
鲧	qgti	15
怨不得	qgtj	65
鱼种	qgtk	73
鲜血	qgtl	365
钱币	qgtm	814
鳤	qgtn	3
鳅	qgto	220
名不符实	qgtp	1
钱物	qgtr	24
鲦	qgts	57
鳆	qgtt	1
乐天知命	qgtw	11
稣	qgty	55
鲜	qgu	3823
名列前茅	qgua	208
鲜	qgud	3823
鱼头	qgud	560
犯不着	qgud	117
鳉	qguf	321
鳟	qguf	269
铺天盖地	qguf	154
鲜美	qgug	305
铺盖	qgug	185
	qgug	1
匉	qguh	1
印章	qguj	546
鳝	qguk	369
鳒	qguo	13
鲛	qguq	467
印次	qguq	1
迎来送往	qgut	10
印痕	qguv	53
铗	qguw	22
鳑	qguy	3
鲟	qgv	143
鋞	qgva	1
鲫	qgvb	294
鲜奶	qgve	84
鲟	qgvf	143
鲜嫩	qgvg	208
鲪	qgvk	3
鲻	qgvl	414
鍿	qgvl	1
鱽	qgvn	2
鲜灵	qgvo	1
鲵	qgvq	224
鱼群	qgvt	106
鱼丸	qgvy	689
锦囊妙计	qgvy	5
鲋	qgw	27
钱袋	qgwa	1
鲙	qgwc	6
杀一儆百	qgwd	10
鲋	qgwf	27
鲶	qgwn	1
鑈	qgwq	1
铺位	qgwu	61
负责人	qgww	4160
铺货	qgwx	1
印信	qgwy	137
鲜红	qgxa	70
印绶	qgxe	1
鱼贯	qgxf	4
外环线	qgxg	38
饭来张口	qgxk	28
铺张	qgxt	39
鲜绿	qgxv	15
銕	qgxw	1
印纹	qgxy	1
鲸	qgy	2203
印度	qgya	26243
鳊	qgya	5
钱庄	qgyf	243
印证	qgyg	302
鳣	qgyg	7
鳙	qgyh	10
鲸	qgyi	2203
铺就	qgyi	1
饿殍遍野	qgyj	5
鲚	qgyj	1
名正言顺	qgyk	162
铺设	qgym	869
印记	qgyn	598
鲂	qgyn	250
印迹	qgyo	1
鲜亮	qgyp	27
铺底	qgyq	1
铺床	qgys	1
铺放	qgyt	1
印谱	qgyu	1
鱼鹰	qgyw	63
金玉良缘	qgyx	29
钰	qgyy	1286
金玉良言	qgyy	35
鈺	qgyy	1
外	qh	43973
钻戒	qhaa	635
钀	qhad	1
鐻	qhae	1
鏬	qhah	1
外藩	qhai	1
外勤	qhak	115
外功	qhal	9
鐪	qhal	1
鑪	qhal	1
錿	qham	1
独具匠心	qhan	22
鑢	qhan	1
钻营	qhap	15
鎼	qhar	1
外切	qhav	1
外子	qhbb	1
外阴	qhbe	28
外耳	qhbg	30
鑡	qhbh	1
外孙	qhbi	302
外出	qhbm	2064
钻孔	qhbn	139
外联	qhbu	1
铍	qhc	197
钻劲	qhca	1
钻台	qhck	6
外观	qhcm	4540
铍	qhcy	197
鈙	qhcy	1
鈹	qhcy	1
外码	qhdc	1
外套	qhdd	8274
外有	qhde	1
钻石	qhdg	4555
钻研	qhdg	389
外在	qhdh	660
外面	qhdm	24652
鐬	qhdt	1
独眼龙	qhdx	61
外服	qheb	1
外胎	qhec	23
外貌	qhee	1967
外县	qheg	1
錹	qheg	1
外用	qhet	115
外域	qhfa	21
外地	qhfb	5659
外运	qhfc	97
外需	qhfd	1
外墙	qhff	901
钻井	qhfj	75
外露	qhfk	539
外卖	qhfn	9960
外壳	qhfp	915
外教	qhft	349
外埠	qhfw	14
钼	qhg	347
鉬	qhg	1
外形	qhga	1543
钻到	qhgc	1
外表	qhge	4258
外环	qhgg	385
多此一举	qhgi	111
外事	qhgk	1020
猛虎下山	qhgm	1
外来	qhgo	1292
独具一格	qhgs	26
乐此不疲	qhgu	166
外皮	qhhc	1
钁	qhhc	1
	qhhc	1
外频	qhhi	1
鉲	qhhy	1
鑺	qhhy	1
锦上添花	qhia	364
外汇	qhia	324
外泄	qhia	216
外滩	qhic	690
鱼目混珠	qhig	20
外婆	qhih	4352
外水	qhii	1
钻洞	qhim	1
外漏	qhin	1
外逃	qhiq	72
外派	qhir	181
外省	qhit	1
外溢	qhiu	36
外流	qhiy	279
亇	qhj	1
外肾	qhjc	1
外野	qhjf	229
鋽	qhjh	1
外遇	qhjm	500
外电	qhjn	18
外显	qhjo	1
外星	qhjt	991
外景	qhjy	879
钻	qhk	4448
钻	qhkg	4448
外号	qhkg	1765
鉆	qhkg	1
外路	qhkh	30
外患	qhkk	26
外史	qhkq	77
夞	qhkx	1
外因	qhld	63
外围	qhlf	2212
外置	qhlf	1
外国	qhlg	9043
外罩	qhlh	31
外加	qhlk	1477
鏀	qhlo	1
外边	qhlp	1351
外力	qhlt	215
外圈	qhlu	1
外界	qhlw	2786
外贼	qhma	1
外财	qhmf	2
外网	qhmq	217
外见	qhmq	1
鍞	qhmy	1
外层	qhnf	338
外屋	qhng	8
外快	qhnn	283
触目惊心	qhnn	53
鐤	qhnn	1
外心	qhny	7
外烟	qhol	1
外焰	qhoq	1
外家	qhpe	35
外寇	qhpf	11
迯	qhpi	1
外军	qhpl	1
外宾	qhpr	128
外客	qhpt	1
外裤	qhpu	1
钻穴	qhpw	1
外祸	qhpy	1
外角	qhqe	1
外销	qhqi	341
外包	qhqn	469
鋧	qhqn	1
外欠	qhqw	1
外贸	qhqy	791
外援	qhre	822
外挂	qhrf	237
外扬	qhrn	28
钻探	qhrp	147
外手	qhrt	1
外接	qhru	1
饿虎扑食	qhrw	5
外框	qhsa	1
钻杆	qhsf	9
外相	qhsh	1
钻机	qhsm	34
外校	qhsu	1
外长	qhta	1
外径	qhtc	36
外籍	qhtd	2932
猴皮筋	qhte	1
外行	qhtf	428
外甥	qhtg	1694
外延	qhth	1
外务	qhtl	980
外向	qhtm	390
外币	qhtm	78
外翻	qhto	46
名目繁多	qhtq	10
外物	qhtr	1
外科	qhtu	1456
尔虞我诈	qhty	64
外头	qhud	709
外痔	qhuf	2
外间	qhuj	66
外部	qhuk	2082
外商	qhum	252
外交	qhuq	14249
外资	qhuq	325
外亲	qhus	36
外道	qhut	158
外舅	qhvl	1
外姓	qhvt	15
外借	qhwa	579
鑡	qhwb	1
外公	qhwc	1472
外传	qhwf	1932
外债	qhwg	47
